observation_date,CEU4200000001
1984-10-01,11424.0
1984-11-01,11659.5
1984-12-01,11865.7
1985-01-01,11360.9
1985-02-01,11256.2
1985-03-01,11379.8
1985-04-01,11545.2
1985-05-01,11722.3
1985-06-01,11847.3
1985-07-01,11824.0
1985-08-01,11881.2
1985-09-01,11877.0
1985-10-01,11866.9
1985-11-01,12027.8
1985-12-01,12262.2
1986-01-01,11738.3
1986-02-01,11616.9
1986-03-01,11708.5
1986-04-01,11867.0
1986-05-01,12038.1
1986-06-01,12146.9
1986-07-01,12162.2
1986-08-01,12227.4
1986-09-01,12237.6
1986-10-01,12236.2
1986-11-01,12394.4
1986-12-01,12614.4
1987-01-01,12074.2
1987-02-01,11973.3
1987-03-01,12055.0
1987-04-01,12226.7
1987-05-01,12370.2
1987-06-01,12504.1
1987-07-01,12504.8
1987-08-01,12530.9
1987-09-01,12513.3
1987-10-01,12573.6
1987-11-01,12757.4
1987-12-01,12984.6
1988-01-01,12451.8
1988-02-01,12407.7
1988-03-01,12461.2
1988-04-01,12602.7
1988-05-01,12762.7
1988-06-01,12906.8
1988-07-01,12911.1
1988-08-01,12954.6
1988-09-01,12913.2
1988-10-01,12912.6
1988-11-01,13107.3
1988-12-01,13352.3
1989-01-01,12863.3
1989-02-01,12756.1
1989-03-01,12841.1
1989-04-01,12948.1
1989-05-01,13096.7
1989-06-01,13213.2
1989-07-01,13187.1
1989-08-01,13228.1
1989-09-01,13157.1
1989-10-01,13146.9
1989-11-01,13365.7
1989-12-01,13537.2
1990-01-01,13255.5
1990-02-01,12965.4
1990-03-01,12937.9
1990-04-01,13012.1
1990-05-01,13107.7
1990-06-01,13181.7
1990-07-01,13168.9
1990-08-01,13158.1
1990-09-01,13112.0
1990-10-01,13183.6
1990-11-01,13460.3
1990-12-01,13670.7
1991-01-01,13065.6
1991-02-01,12741.8
1991-03-01,12681.7
1991-04-01,12684.5
1991-05-01,12777.6
1991-06-01,12856.2
1991-07-01,12846.2
1991-08-01,12867.7
1991-09-01,12819.4
1991-10-01,12881.7
1991-11-01,13146.7
1991-12-01,13387.0
1992-01-01,12784.3
1992-02-01,12581.9
1992-03-01,12543.2
1992-04-01,12631.9
1992-05-01,12735.4
1992-06-01,12819.7
1992-07-01,12799.8
1992-08-01,12805.1
1992-09-01,12778.4
1992-10-01,12884.5
1992-11-01,13141.1
1992-12-01,13405.3
1993-01-01,12842.9
1993-02-01,12695.1
1993-03-01,12647.9
1993-04-01,12737.9
1993-05-01,12857.0
1993-06-01,12968.0
1993-07-01,13001.7
1993-08-01,13040.8
1993-09-01,13041.5
1993-10-01,13166.9
1993-11-01,13449.6
1993-12-01,13747.4
1994-01-01,13144.5
1994-02-01,13006.2
1994-03-01,13042.8
1994-04-01,13156.2
1994-05-01,13285.7
1994-06-01,13419.8
1994-07-01,13477.1
1994-08-01,13540.4
1994-09-01,13572.1
1994-10-01,13716.4
1994-11-01,14087.5
1994-12-01,14370.3
1995-01-01,13764.7
1995-02-01,13569.3
1995-03-01,13528.8
1995-04-01,13643.3
1995-05-01,13746.4
1995-06-01,13863.2
1995-07-01,13866.9
1995-08-01,13896.4
1995-09-01,13882.5
1995-10-01,13994.6
1995-11-01,14335.0
1995-12-01,14576.4
1996-01-01,13915.5
1996-02-01,13718.4
1996-03-01,13734.9
1996-04-01,13798.7
1996-05-01,13980.5
1996-06-01,14094.2
1996-07-01,14122.6
1996-08-01,14153.4
1996-09-01,14139.7
1996-10-01,14314.1
1996-11-01,14678.2
1996-12-01,14941.9
1997-01-01,14212.8
1997-02-01,14008.6
1997-03-01,14025.0
1997-04-01,14104.4
1997-05-01,14226.7
1997-06-01,14324.1
1997-07-01,14339.0
1997-08-01,14376.0
1997-09-01,14343.7
1997-10-01,14517.5
1997-11-01,14887.8
1997-12-01,15160.6
1998-01-01,14439.3
1998-02-01,14226.9
1998-03-01,14209.3
1998-04-01,14305.2
1998-05-01,14455.0
1998-06-01,14551.2
1998-07-01,14584.1
1998-08-01,14599.3
1998-09-01,14583.5
1998-10-01,14728.0
1998-11-01,15096.1
1998-12-01,15370.6
1999-01-01,14686.4
1999-02-01,14548.2
1999-03-01,14556.6
1999-04-01,14677.5
1999-05-01,14809.1
1999-06-01,14911.7
1999-07-01,14957.2
1999-08-01,14971.7
1999-09-01,14943.5
1999-10-01,15116.1
1999-11-01,15484.6
1999-12-01,15792.2
2000-01-01,15102.3
2000-02-01,14897.8
2000-03-01,14923.8
2000-04-01,15069.0
2000-05-01,15124.5
2000-06-01,15219.4
2000-07-01,15220.5
2000-08-01,15251.1
2000-09-01,15217.7
2000-10-01,15361.1
2000-11-01,15754.8
2000-12-01,16005.7
2001-01-01,15265.5
2001-02-01,15071.7
2001-03-01,15054.0
2001-04-01,15023.7
2001-05-01,15134.4
2001-06-01,15224.7
2001-07-01,15141.4
2001-08-01,15165.6
2001-09-01,15104.4
2001-10-01,15200.5
